index, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2, 0 %, 0 %, 5221 MiB
3, 0 %, 0 %, 5201 MiB
0, 100 %, 52 %, 5993 MiB
1, 100 %, 52 %, 5221 MiB
2, 100 %, 51 %, 5221 MiB
3, 100 %, 51 %, 5201 MiB
0, 0 %, 0 %, 5993 MiB
1, 0 %, 0 %, 5221 MiB
2, 0 %, 0 %, 5221 MiB
3, 0 %, 0 %, 5201 MiB
0, 91 %, 64 %, 5993 MiB
1, 100 %, 57 %, 5221 MiB
2, 100 %, 71 %, 5221 MiB
3, 95 %, 66 %, 5201 MiB
0, 0 %, 0 %, 5993 MiB
1, 0 %, 0 %, 5221 MiB
2, 0 %, 0 %, 5221 MiB
3, 0 %, 0 %, 5201 MiB
0, 100 %, 71 %, 5993 MiB
1, 100 %, 57 %, 5221 MiB
2, 100 %, 69 %, 5221 MiB
3, 100 %, 71 %, 5201 MiB
0, 0 %, 0 %, 5993 MiB
1, 0 %, 0 %, 5221 MiB
2, 0 %, 0 %, 5221 MiB
3, 0 %, 0 %, 5201 MiB
0, 66 %, 48 %, 5993 MiB
1, 37 %, 19 %, 5221 MiB
2, 71 %, 49 %, 5221 MiB
3, 62 %, 45 %, 5201 MiB
0, 0 %, 0 %, 5993 MiB
1, 0 %, 0 %, 5221 MiB
2, 0 %, 0 %, 5221 MiB
3, 0 %, 0 %, 5201 MiB
